2022-10-26 17:42:06,047 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:06,269 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: stop_status
2022-10-26 17:42:06,269 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: stop_status
2022-10-26 17:42:07,058 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:09,069 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:12,583 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:12,583 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:13,111 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_0_8ddda9f5bdb399fb7647.table.json
2022-10-26 17:42:13,112 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:13,112 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media
2022-10-26 17:42:13,226 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:15,045 INFO    Thread-43 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\bc\6d4ced62e779c9b05ac4165032060b
2022-10-26 17:42:16,425 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgxNDI1', 'digest': '1213513257bcbad49b0479ecc3affc05', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': None}, 'version': 'latest'}
2022-10-26 17:42:16,425 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:16,426 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_0_8ddda9f5bdb399fb7647.table.json with policy now
2022-10-26 17:42:16,426 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:16,427 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:16,428 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-26 17:42:17,148 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:17,408 INFO    Thread-44 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\1xyx5l67-media/table/game_log_0_8ddda9f5bdb399fb7647.table.json
2022-10-26 17:42:19,161 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:19,244 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:19,244 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:19,253 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:20,166 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_1_b4cf41c926416d011c0f.table.json
2022-10-26 17:42:20,167 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:21,284 INFO    Thread-46 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\40\ff54403fc8e96b614a71fb68ce6ef4
2022-10-26 17:42:21,632 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: stop_status
2022-10-26 17:42:22,879 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgxNjg2', 'digest': 'efb4b7d94705e68d70d7c65792df6fd6', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgxNDI1', 'versionIndex': 0}}, 'version': 'latest'}
2022-10-26 17:42:22,879 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:22,879 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_1_b4cf41c926416d011c0f.table.json with policy now
2022-10-26 17:42:22,880 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:22,880 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:22,881 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-26 17:42:22,881 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: stop_status
2022-10-26 17:42:23,196 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:23,853 INFO    Thread-47 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\jv652azh-media/table/game_log_1_b4cf41c926416d011c0f.table.json
2022-10-26 17:42:24,901 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:24,901 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:24,911 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:25,209 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:25,211 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_2_70847e0b218d971963a7.table.json
2022-10-26 17:42:25,211 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:27,009 INFO    Thread-49 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\06\269732335ccb33ef038b57afc4995e
2022-10-26 17:42:28,509 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgxOTI1', 'digest': '6f2473f0e4e45d4f67eabc0db67b4016', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgxNjg2', 'versionIndex': 1}}, 'version': 'latest'}
2022-10-26 17:42:28,509 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:28,510 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_2_70847e0b218d971963a7.table.json with policy now
2022-10-26 17:42:28,510 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:28,511 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
